"platform_type","user_id","session_id","user_time","country","version","event_name","param_1","param_2","extra_1","extra_2","level"
iOS,1001345,i1001345PL1,"09.02.2023 2:30:01",PL,1.02,stage_start,1,1,bronze_loc,"",1
iOS,1001345,i1001345PL1,"09.02.2023 2:30:35",PL,1.02,stage_lesion,1,1,bronze_loc,"",1
iOS,1001345,i1001345PL1,"09.02.2023 2:30:35",PL,1.02,res_movement_inc,100,650,gold,stage_lesion,1
iOS,1001345,i1001345PL1,"09.02.2023 2:30:43",PL,1.02,res_movement_outc,1,8,token,stage_start,1
iOS,1001345,i1001345PL1,"09.02.2023 2:30:43",PL,1.02,stage_start,1,1,bronze_loc,"",1
iOS,1001345,i1001345PL1,"09.02.2023 2:31:34",PL,1.02,stage_win,1,1,bronze_loc,"",1
iOS,1001345,i1001345PL1,"09.02.2023 2:31:34",PL,1.02,lvl_up,2,0,"","",2
iOS,1001345,i1001345PL1,"09.02.2023 2:31:34",PL,1.02,res_movement_inc,100,750,gold,stage_win,2
iOS,1001345,i1001345PL1,"09.02.2023 2:31:49",PL,1.02,res_movement_outc,1,7,token,stage_start,2
iOS,1001345,i1001345PL1,"09.02.2023 2:31:49",PL,1.02,stage_start,2,1,bronze_loc,"",2
iOS,1001345,i1001345PL1,"09.02.2023 2:32:42",PL,1.02,stage_win,2,1,bronze_loc,"",2
iOS,1001345,i1001345PL1,"09.02.2023 2:32:42",PL,1.02,lvl_up,3,0,"","",3
iOS,1001345,i1001345PL1,"09.02.2023 2:32:42",PL,1.02,res_movement_inc,100,850,gold,stage_win,3
iOS,1001345,i1001345PL1,"09.02.2023 2:32:49",PL,1.02,res_movement_outc,1,6,token,stage_start,3
iOS,1001345,i1001345PL1,"09.02.2023 2:32:49",PL,1.02,stage_start,3,1,bronze_loc,"",3
iOS,1001345,i1001345PL1,"09.02.2023 2:33:24",PL,1.02,stage_win,3,1,bronze_loc,"",3
iOS,1001345,i1001345PL1,"09.02.2023 2:33:24",PL,1.02,lvl_up,4,0,"","",4
iOS,1001345,i1001345PL1,"09.02.2023 2:33:24",PL,1.02,res_movement_inc,100,950,gold,stage_win,4
android,1001346,a1001346RU1,"09.02.2023 2:29:11",RU,1.02,app_install_start,1,0,paid,"",0
android,1001346,a1001346RU1,"09.02.2023 2:29:11",RU,1.02,performance,45,0,honor,X8a,0
android,1001346,a1001346RU1,"09.02.2023 2:30:04",RU,1.02,app_install_finish,53,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:21",RU,1.02,loading_finish,17,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:21",RU,1.02,tutorial_step_start,1,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:25",RU,1.02,tutorial_step_finish,1,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:25",RU,1.02,tutorial_step_start,2,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:31",RU,1.02,tutorial_step_finish,2,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:31",RU,1.02,tutorial_step_start,3,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:35",RU,1.02,tutorial_step_finish,3,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:35",RU,1.02,tutorial_step_start,4,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:45",RU,1.02,tutorial_step_finish,4,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:45",RU,1.02,tutorial_step_start,5,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:54",RU,1.02,tutorial_step_finish,5,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:30:54",RU,1.02,tutorial_step_start,6,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:31:00",RU,1.02,tutorial_step_finish,6,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:31:00",RU,1.02,tutorial_step_start,7,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:31:07",RU,1.02,tutorial_step_finish,7,0,"","",0
android,1001346,a1001346RU1,"09.02.2023 2:31:07",RU,1.02,lvl_up,1,0,"","",1
android,1001346,a1001346RU1,"09.02.2023 2:31:07",RU,1.02,res_movement_inc,50,50,gold,tutor,1
android,1001347,a1001347NL1,"09.02.2023 2:34:52",NL,1.02,app_install_start,0,0,organic,"",0
android,1001347,a1001347NL1,"09.02.2023 2:34:52",NL,1.02,performance,56,0,samsung,galaxy a52,0
android,1001347,a1001347NL1,"09.02.2023 2:35:55",NL,1.02,app_install_finish,63,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:15",NL,1.02,loading_finish,20,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:15",NL,1.02,tutorial_step_start,1,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:20",NL,1.02,tutorial_step_finish,1,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:20",NL,1.02,tutorial_step_start,2,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:25",NL,1.02,tutorial_step_finish,2,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:25",NL,1.02,tutorial_step_start,3,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:32",NL,1.02,tutorial_step_finish,3,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:32",NL,1.02,tutorial_step_start,4,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:39",NL,1.02,tutorial_step_finish,4,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:39",NL,1.02,tutorial_step_start,5,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:45",NL,1.02,tutorial_step_finish,5,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:45",NL,1.02,tutorial_step_start,6,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:54",NL,1.02,tutorial_step_finish,6,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:54",NL,1.02,tutorial_step_start,7,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:59",NL,1.02,tutorial_step_finish,7,0,"","",0
android,1001347,a1001347NL1,"09.02.2023 2:36:59",NL,1.02,lvl_up,1,0,"","",1
android,1001347,a1001347NL1,"09.02.2023 2:36:59",NL,1.02,res_movement_inc,50,50,gold,tutor,1
android,1001347,a1001347NL1,"09.02.2023 2:37:04",NL,1.02,chest_open,0,0,"","",1
android,1001347,a1001347NL1,"09.02.2023 2:37:04",NL,1.02,res_movement_inc,500,550,gold,chest,1
android,1001347,a1001347NL1,"09.02.2023 2:37:04",NL,1.02,res_movement_inc,10,10,token,chest,1
android,1001347,a1001347NL1,"09.02.2023 2:37:14",NL,1.02,res_movement_outc,1,9,token,stage_start,1
android,1001347,a1001347NL1,"09.02.2023 2:37:14",NL,1.02,stage_start,1,1,bronze_loc,"",1
android,1001347,a1001347NL1,"09.02.2023 2:37:51",NL,1.02,stage_win,1,1,bronze_loc,"",1
android,1001347,a1001347NL1,"09.02.2023 2:37:51",NL,1.02,lvl_up,2,0,"","",2
android,1001347,a1001347NL1,"09.02.2023 2:37:51",NL,1.02,res_movement_inc,100,650,gold,stage_win,2
android,1001347,a1001347NL1,"09.02.2023 2:38:10",NL,1.02,res_movement_outc,1,8,token,stage_start,2
android,1001347,a1001347NL1,"09.02.2023 2:38:10",NL,1.02,stage_start,2,1,bronze_loc,"",2
android,1001347,a1001347NL1,"09.02.2023 2:38:58",NL,1.02,stage_win,2,1,bronze_loc,"",2
android,1001347,a1001347NL1,"09.02.2023 2:38:58",NL,1.02,lvl_up,3,0,"","",3
android,1001347,a1001347NL1,"09.02.2023 2:38:58",NL,1.02,res_movement_inc,100,750,gold,stage_win,3
android,1001347,a1001347NL1,"09.02.2023 2:39:13",NL,1.02,res_movement_outc,1,7,token,stage_start,3
android,1001347,a1001347NL1,"09.02.2023 2:39:13",NL,1.02,stage_start,3,1,bronze_loc,"",3
android,1001347,a1001347NL1,"09.02.2023 2:40:07",NL,1.02,stage_win,3,1,bronze_loc,"",3
android,1001347,a1001347NL1,"09.02.2023 2:40:07",NL,1.02,lvl_up,4,0,"","",4
android,1001347,a1001347NL1,"09.02.2023 2:40:07",NL,1.02,res_movement_inc,100,850,gold,stage_win,4
android,1001347,a1001347NL1,"09.02.2023 2:40:12",NL,1.02,res_movement_outc,1,6,token,stage_start,4
android,1001347,a1001347NL1,"09.02.2023 2:40:12",NL,1.02,stage_start,4,1,bronze_loc,"",4
android,1001347,a1001347NL1,"09.02.2023 2:41:07",NL,1.02,stage_win,4,1,bronze_loc,"",4
android,1001347,a1001347NL1,"09.02.2023 2:41:07",NL,1.02,lvl_up,5,0,"","",5
android,1001347,a1001347NL1,"09.02.2023 2:41:07",NL,1.02,res_movement_inc,100,950,gold,stage_win,5
android,1001347,a1001347NL1,"09.02.2023 2:41:16",NL,1.02,res_movement_outc,1,5,token,stage_start,5
android,1001347,a1001347NL1,"09.02.2023 2:41:16",NL,1.02,stage_start,5,1,bronze_loc,"",5
android,1001347,a1001347NL1,"09.02.2023 2:42:37",NL,1.02,stage_win,5,1,bronze_loc,bronze_cup,5
android,1001347,a1001347NL1,"09.02.2023 2:42:37",NL,1.02,lvl_up,6,0,"","",6
android,1001347,a1001347NL1,"09.02.2023 2:42:37",NL,1.02,res_movement_inc,1,1,bronze_cup,stage_win,6
android,1001347,a1001347NL1,"09.02.2023 2:42:37",NL,1.02,res_movement_inc,100,1050,gold,stage_win,6
android,1001347,a1001347NL2,"10.02.2023 2:20:09",NL,1.02,loading_finish,27,0,"","",6
android,1001347,a1001347NL2,"10.02.2023 2:20:25",NL,1.02,chest_open,0,0,"","",6
android,1001347,a1001347NL2,"10.02.2023 2:20:25",NL,1.02,res_movement_inc,500,1550,gold,chest,6
android,1001347,a1001347NL2,"10.02.2023 2:20:25",NL,1.02,res_movement_inc,10,15,token,chest,6
android,1001347,a1001347NL2,"10.02.2023 2:20:40",NL,1.02,res_movement_outc,2,13,token,stage_start,6
android,1001347,a1001347NL2,"10.02.2023 2:20:40",NL,1.02,stage_start,1,2,silver_loc,"",6
android,1001347,a1001347NL2,"10.02.2023 2:21:23",NL,1.02,stage_win,1,2,silver_loc,"",6
android,1001347,a1001347NL2,"10.02.2023 2:21:23",NL,1.02,lvl_up,7,0,"","",7
android,1001347,a1001347NL2,"10.02.2023 2:21:23",NL,1.02,res_movement_inc,300,1850,gold,stage_win,7
android,1001347,a1001347NL2,"10.02.2023 2:21:48",NL,1.02,res_movement_outc,2,11,token,stage_start,7
android,1001347,a1001347NL2,"10.02.2023 2:21:48",NL,1.02,stage_start,2,2,silver_loc,"",7
android,1001347,a1001347NL2,"10.02.2023 2:23:35",NL,1.02,stage_win,2,2,silver_loc,"",7
android,1001347,a1001347NL2,"10.02.2023 2:23:35",NL,1.02,lvl_up,8,0,"","",8
android,1001347,a1001347NL2,"10.02.2023 2:23:35",NL,1.02,res_movement_inc,300,2150,gold,stage_win,8
android,1001347,a1001347NL2,"10.02.2023 2:23:54",NL,1.02,res_movement_outc,2,9,token,stage_start,8
android,1001347,a1001347NL2,"10.02.2023 2:23:54",NL,1.02,stage_start,3,2,silver_loc,"",8
android,1001347,a1001347NL2,"10.02.2023 2:25:01",NL,1.02,stage_win,3,2,silver_loc,"",8
android,1001347,a1001347NL2,"10.02.2023 2:25:01",NL,1.02,lvl_up,9,0,"","",9
android,1001347,a1001347NL2,"10.02.2023 2:25:01",NL,1.02,res_movement_inc,300,2450,gold,stage_win,9
android,1001347,a1001347NL2,"10.02.2023 2:25:17",NL,1.02,res_movement_outc,2,7,token,stage_start,9
android,1001347,a1001347NL2,"10.02.2023 2:25:17",NL,1.02,stage_start,4,2,silver_loc,"",9
android,1001347,a1001347NL2,"10.02.2023 2:26:28",NL,1.02,stage_lesion,4,2,silver_loc,"",9
android,1001347,a1001347NL2,"10.02.2023 2:26:28",NL,1.02,res_movement_inc,300,2750,gold,stage_lesion,9
android,1001347,a1001347NL2,"10.02.2023 2:27:04",NL,1.02,res_movement_outc,2,5,token,stage_start,9
android,1001347,a1001347NL2,"10.02.2023 2:27:04",NL,1.02,stage_start,4,2,silver_loc,"",9
android,1001347,a1001347NL2,"10.02.2023 2:28:47",NL,1.02,stage_win,4,2,silver_loc,"",9
android,1001347,a1001347NL2,"10.02.2023 2:28:47",NL,1.02,lvl_up,10,0,"","",10
android,1001347,a1001347NL2,"10.02.2023 2:28:47",NL,1.02,res_movement_inc,300,3050,gold,stage_win,10
android,1001350,a1001350RU1,"09.02.2023 3:00:02",RU,1.02,app_install_start,0,0,organic,"",0
android,1001350,a1001350RU1,"09.02.2023 3:00:02",RU,1.02,performance,57,0,samsung,galaxy a52,0
android,1001350,a1001350RU1,"09.02.2023 3:00:54",RU,1.02,app_install_finish,52,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:13",RU,1.02,loading_finish,19,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:13",RU,1.02,tutorial_step_start,1,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:16",RU,1.02,tutorial_step_finish,1,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:16",RU,1.02,tutorial_step_start,2,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:19",RU,1.02,tutorial_step_finish,2,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:19",RU,1.02,tutorial_step_start,3,0,"","",0
android,1001350,a1001350RU1,"09.02.2023 3:01:31",RU,1.02,error_window,500,0,server_error,"",0
android,1001351,a1001351RU1,"09.02.2023 3:02:24",RU,1.02,app_install_start,0,0,organic,"",0
android,1001351,a1001351RU1,"09.02.2023 3:02:24",RU,1.02,performance,31,0,honor,X8a,0
android,1001351,a1001351RU1,"09.02.2023 3:03:23",RU,1.02,app_install_finish,59,0,"","",0
android,1001351,a1001351RU1,"09.02.2023 3:03:36",RU,1.02,loading_finish,13,0,"","",0
android,1001351,a1001351RU1,"09.02.2023 3:03:36",RU,1.02,tutorial_step_start,1,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:11:37",RU,1.02,app_install_start,0,0,organic,"",0
android,1001352,a1001352RU1,"09.02.2023 3:11:37",RU,1.02,performance,58,0,samsung,galaxy S23,0
android,1001352,a1001352RU1,"09.02.2023 3:12:54",RU,1.02,app_install_finish,77,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:16",RU,1.02,loading_finish,22,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:16",RU,1.02,tutorial_step_start,1,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:19",RU,1.02,tutorial_step_finish,1,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:19",RU,1.02,tutorial_step_start,2,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:25",RU,1.02,tutorial_step_finish,2,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:25",RU,1.02,tutorial_step_start,3,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:34",RU,1.02,tutorial_step_finish,3,0,"","",0
android,1001352,a1001352RU1,"09.02.2023 3:13:34",RU,1.02,tutorial_step_start,4,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:26:31",US,1.02,app_install_start,0,0,organic,"",0
iOS,1001354,i1001354US1,"09.02.2023 3:26:31",US,1.02,performance,58,0,apple,iphone 8,0
iOS,1001354,i1001354US1,"09.02.2023 3:27:34",US,1.02,app_install_finish,63,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:27:58",US,1.02,loading_finish,24,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:27:58",US,1.02,tutorial_step_start,1,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:04",US,1.02,tutorial_step_finish,1,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:04",US,1.02,tutorial_step_start,2,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:08",US,1.02,tutorial_step_finish,2,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:08",US,1.02,tutorial_step_start,3,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:13",US,1.02,tutorial_step_finish,3,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:13",US,1.02,tutorial_step_start,4,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:20",US,1.02,tutorial_step_finish,4,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:20",US,1.02,tutorial_step_start,5,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:28",US,1.02,tutorial_step_finish,5,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:28",US,1.02,tutorial_step_start,6,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:40",US,1.02,tutorial_step_finish,6,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:40",US,1.02,tutorial_step_start,7,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:44",US,1.02,tutorial_step_finish,7,0,"","",0
iOS,1001354,i1001354US1,"09.02.2023 3:28:44",US,1.02,lvl_up,1,0,"","",1
iOS,1001354,i1001354US1,"09.02.2023 3:28:44",US,1.02,res_movement_inc,50,50,gold,tutor,1
iOS,1001354,i1001354US1,"09.02.2023 3:28:59",US,1.02,chest_open,0,0,"","",1
iOS,1001354,i1001354US1,"09.02.2023 3:28:59",US,1.02,res_movement_inc,500,550,gold,chest,1
iOS,1001354,i1001354US1,"09.02.2023 3:28:59",US,1.02,res_movement_inc,10,10,token,chest,1
iOS,1001354,i1001354US1,"09.02.2023 3:29:10",US,1.02,res_movement_outc,1,9,token,stage_start,1
iOS,1001354,i1001354US1,"09.02.2023 3:29:10",US,1.02,stage_start,1,1,bronze_loc,"",1
iOS,1001354,i1001354US1,"09.02.2023 3:29:51",US,1.02,stage_win,1,1,bronze_loc,"",1
iOS,1001354,i1001354US1,"09.02.2023 3:29:51",US,1.02,lvl_up,2,0,"","",2
iOS,1001354,i1001354US1,"09.02.2023 3:29:51",US,1.02,res_movement_inc,100,650,gold,stage_win,2
iOS,1001354,i1001354US1,"09.02.2023 3:30:00",US,1.02,res_movement_outc,1,8,token,stage_start,2
iOS,1001354,i1001354US1,"09.02.2023 3:30:00",US,1.02,stage_start,2,1,bronze_loc,"",2
iOS,1001354,i1001354US1,"09.02.2023 3:30:54",US,1.02,stage_lesion,2,1,bronze_loc,"",2
iOS,1001354,i1001354US1,"09.02.2023 3:30:54",US,1.02,res_movement_inc,100,750,gold,stage_lesion,2
android,1001355,a1001355US1,"09.02.2023 3:35:44",US,1.02,app_install_start,0,0,organic,"",0
android,1001355,a1001355US1,"09.02.2023 3:35:44",US,1.02,performance,30,0,honor,X9a,0
android,1001355,a1001355US1,"09.02.2023 3:36:34",US,1.02,app_install_finish,50,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:46",US,1.02,loading_finish,12,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:46",US,1.02,tutorial_step_start,1,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:51",US,1.02,tutorial_step_finish,1,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:51",US,1.02,tutorial_step_start,2,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:54",US,1.02,tutorial_step_finish,2,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:36:54",US,1.02,tutorial_step_start,3,0,"","",0
android,1001355,a1001355US1,"09.02.2023 3:37:01",US,1.02,error_window,300,0,network_error,"",0
iOS,1001357,i1001357RU1,"09.02.2023 3:51:41",RU,1.02,app_install_start,0,0,organic,"",0
iOS,1001357,i1001357RU1,"09.02.2023 3:51:41",RU,1.02,performance,32,0,apple,iphone 12,0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:10",RU,1.02,app_install_finish,89,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:22",RU,1.02,loading_finish,12,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:22",RU,1.02,tutorial_step_start,1,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:25",RU,1.02,tutorial_step_finish,1,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:25",RU,1.02,tutorial_step_start,2,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:29",RU,1.02,tutorial_step_finish,2,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:29",RU,1.02,tutorial_step_start,3,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:37",RU,1.02,tutorial_step_finish,3,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:37",RU,1.02,tutorial_step_start,4,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:46",RU,1.02,tutorial_step_finish,4,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:46",RU,1.02,tutorial_step_start,5,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:59",RU,1.02,tutorial_step_finish,5,0,"","",0
iOS,1001357,i1001357RU1,"09.02.2023 3:53:59",RU,1.02,tutorial_step_start,6,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:00:54",RU,1.02,app_install_start,0,0,organic,"",0
android,1001358,a1001358RU1,"09.02.2023 4:00:54",RU,1.02,performance,47,0,samsung,galaxy a54,0
android,1001358,a1001358RU1,"09.02.2023 4:02:15",RU,1.02,app_install_finish,81,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:33",RU,1.02,loading_finish,18,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:33",RU,1.02,tutorial_step_start,1,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:36",RU,1.02,tutorial_step_finish,1,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:36",RU,1.02,tutorial_step_start,2,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:40",RU,1.02,tutorial_step_finish,2,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:40",RU,1.02,tutorial_step_start,3,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:48",RU,1.02,tutorial_step_finish,3,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:48",RU,1.02,tutorial_step_start,4,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:55",RU,1.02,tutorial_step_finish,4,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:02:55",RU,1.02,tutorial_step_start,5,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:03",RU,1.02,tutorial_step_finish,5,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:03",RU,1.02,tutorial_step_start,6,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:12",RU,1.02,tutorial_step_finish,6,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:12",RU,1.02,tutorial_step_start,7,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:15",RU,1.02,tutorial_step_finish,7,0,"","",0
android,1001358,a1001358RU1,"09.02.2023 4:03:15",RU,1.02,lvl_up,1,0,"","",1
android,1001358,a1001358RU1,"09.02.2023 4:03:15",RU,1.02,res_movement_inc,50,50,gold,tutor,1
android,1001358,a1001358RU1,"09.02.2023 4:03:22",RU,1.02,chest_open,0,0,"","",1
android,1001358,a1001358RU1,"09.02.2023 4:03:22",RU,1.02,res_movement_inc,500,550,gold,chest,1
android,1001358,a1001358RU1,"09.02.2023 4:03:22",RU,1.02,res_movement_inc,10,10,token,chest,1
android,1001358,a1001358RU1,"09.02.2023 4:03:32",RU,1.02,res_movement_outc,1,9,token,stage_start,1
android,1001358,a1001358RU1,"09.02.2023 4:03:32",RU,1.02,stage_start,1,1,bronze_loc,"",1
android,1001358,a1001358RU1,"09.02.2023 4:04:14",RU,1.02,stage_win,1,1,bronze_loc,"",1
android,1001358,a1001358RU1,"09.02.2023 4:04:14",RU,1.02,lvl_up,2,0,"","",2
android,1001358,a1001358RU1,"09.02.2023 4:04:14",RU,1.02,res_movement_inc,100,650,gold,stage_win,2
android,1001358,a1001358RU1,"09.02.2023 4:04:23",RU,1.02,res_movement_outc,1,8,token,stage_start,2
android,1001358,a1001358RU1,"09.02.2023 4:04:23",RU,1.02,stage_start,2,1,bronze_loc,"",2
android,1001358,a1001358RU1,"09.02.2023 4:05:04",RU,1.02,stage_win,2,1,bronze_loc,"",2
android,1001358,a1001358RU1,"09.02.2023 4:05:04",RU,1.02,lvl_up,3,0,"","",3
android,1001358,a1001358RU1,"09.02.2023 4:05:04",RU,1.02,res_movement_inc,100,750,gold,stage_win,3
android,1001360,a1001360BY1,"09.02.2023 4:15:48",BY,1.02,app_install_start,1,0,paid,"",0
android,1001360,a1001360BY1,"09.02.2023 4:15:48",BY,1.02,performance,44,0,samsung,galaxy a52,0
android,1001360,a1001360BY1,"09.02.2023 4:16:52",BY,1.02,app_install_finish,64,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:13",BY,1.02,loading_finish,21,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:13",BY,1.02,tutorial_step_start,1,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:17",BY,1.02,tutorial_step_finish,1,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:17",BY,1.02,tutorial_step_start,2,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:23",BY,1.02,tutorial_step_finish,2,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:23",BY,1.02,tutorial_step_start,3,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:27",BY,1.02,tutorial_step_finish,3,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:27",BY,1.02,tutorial_step_start,4,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:35",BY,1.02,tutorial_step_finish,4,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:35",BY,1.02,tutorial_step_start,5,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:44",BY,1.02,tutorial_step_finish,5,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:44",BY,1.02,tutorial_step_start,6,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:54",BY,1.02,tutorial_step_finish,6,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:54",BY,1.02,tutorial_step_start,7,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:57",BY,1.02,tutorial_step_finish,7,0,"","",0
android,1001360,a1001360BY1,"09.02.2023 4:17:57",BY,1.02,lvl_up,1,0,"","",1
android,1001360,a1001360BY1,"09.02.2023 4:17:57",BY,1.02,res_movement_inc,50,50,gold,tutor,1
android,1001360,a1001360BY1,"09.02.2023 4:18:04",BY,1.02,chest_open,0,0,"","",1
android,1001360,a1001360BY1,"09.02.2023 4:18:04",BY,1.02,res_movement_inc,500,550,gold,chest,1
android,1001360,a1001360BY1,"09.02.2023 4:18:04",BY,1.02,res_movement_inc,10,10,token,chest,1
android,1001360,a1001360BY1,"09.02.2023 4:18:14",BY,1.02,res_movement_outc,1,9,token,stage_start,1
android,1001360,a1001360BY1,"09.02.2023 4:18:14",BY,1.02,stage_start,1,1,bronze_loc,"",1
android,1001360,a1001360BY1,"09.02.2023 4:18:58",BY,1.02,stage_win,1,1,bronze_loc,"",1
android,1001360,a1001360BY1,"09.02.2023 4:18:58",BY,1.02,lvl_up,2,0,"","",2
android,1001360,a1001360BY1,"09.02.2023 4:18:58",BY,1.02,res_movement_inc,100,650,gold,stage_win,2
